index,loss,categorical_accuracy,val_loss,val_categorical_accuracy,model
0,0.48194214701652527,0.8327346444129944,0.46040189266204834,0.853060245513916,C21D11
1,0.4803434908390045,0.8329265713691711,0.4603075683116913,0.853060245513916,C21D11
2,0.48034238815307617,0.8329265713691711,0.4602750241756439,0.853060245513916,C21D11
3,0.4803442060947418,0.8329265713691711,0.46025708317756653,0.853060245513916,C21D11
4,0.48034507036209106,0.8329265713691711,0.46024784445762634,0.853060245513916,C21D11
5,0.48034611344337463,0.8329265713691711,0.46024054288864136,0.853060245513916,C21D11
6,0.4803462028503418,0.8329265713691711,0.460236132144928,0.853060245513916,C21D11
7,0.4803469479084015,0.8329265713691711,0.46023279428482056,0.853060245513916,C21D11
8,0.48034682869911194,0.8329265713691711,0.4602299630641937,0.853060245513916,C21D11
9,0.48034757375717163,0.8329265713691711,0.46022748947143555,0.853060245513916,C21D11
10,0.480347603559494,0.8329265713691711,0.4602256715297699,0.853060245513916,C21D11
11,0.4803479313850403,0.8329265713691711,0.4602242112159729,0.853060245513916,C21D11
12,0.48034799098968506,0.8329265713691711,0.4602227210998535,0.853060245513916,C21D11
13,0.4803484082221985,0.8329265713691711,0.4602208733558655,0.853060245513916,C21D11
14,0.4803486764431,0.8329265713691711,0.4602198302745819,0.853060245513916,C21D11
15,0.48034918308258057,0.8329265713691711,0.460219144821167,0.853060245513916,C21D11
16,0.4803493618965149,0.8329265713691711,0.4602181911468506,0.853060245513916,C21D11
17,0.48034900426864624,0.8329265713691711,0.46021750569343567,0.853060245513916,C21D11
18,0.480349063873291,0.8329265713691711,0.46021708846092224,0.853060245513916,C21D11
19,0.4803493022918701,0.8329265713691711,0.460216224193573,0.853060245513916,C21D11
