index,loss,categorical_accuracy,val_loss,val_categorical_accuracy,model
0,0.36661121249198914,0.9466666579246521,0.3932687044143677,0.9200000166893005,C22D11
1,0.3666062355041504,0.9466666579246521,0.3932687044143677,0.9200000166893005,C22D11
2,0.366606742143631,0.9466666579246521,0.3932686746120453,0.9200000166893005,C22D11
3,0.3666073679924011,0.9466666579246521,0.3932686150074005,0.9200000166893005,C22D11
4,0.3666050434112549,0.9466666579246521,0.3932685852050781,0.9200000166893005,C22D11
5,0.3666044771671295,0.9466666579246521,0.39326855540275574,0.9200000166893005,C22D11
6,0.3666074872016907,0.9466666579246521,0.39326855540275574,0.9200000166893005,C22D11
7,0.3666062653064728,0.9466666579246521,0.39326849579811096,0.9200000166893005,C22D11
8,0.3666061758995056,0.9466666579246521,0.3932684361934662,0.9200000166893005,C22D11
9,0.36660295724868774,0.9466666579246521,0.3932684063911438,0.9200000166893005,C22D11
10,0.3666090965270996,0.9466666579246521,0.393268346786499,0.9200000166893005,C22D11
11,0.3666062653064728,0.9466666579246521,0.393268346786499,0.9200000166893005,C22D11
12,0.3666043281555176,0.9466666579246521,0.39326828718185425,0.9200000166893005,C22D11
13,0.3666079640388489,0.9466666579246521,0.39326828718185425,0.9200000166893005,C22D11
14,0.3666050434112549,0.9466666579246521,0.3932682275772095,0.9200000166893005,C22D11
15,0.3666023015975952,0.9466666579246521,0.3932682275772095,0.9200000166893005,C22D11
16,0.36660394072532654,0.9466666579246521,0.3932681679725647,0.9200000166893005,C22D11
17,0.3666060268878937,0.9466666579246521,0.3932681679725647,0.9200000166893005,C22D11
18,0.36660677194595337,0.9466666579246521,0.3932681381702423,0.9200000166893005,C22D11
19,0.36660340428352356,0.9466666579246521,0.3932681381702423,0.9200000166893005,C22D11
