index,loss,categorical_accuracy,val_loss,val_categorical_accuracy,model
0,0.5733722448348999,0.7136322855949402,0.44838133454322815,0.8595261573791504,C12D31
1,0.43305617570877075,0.8747278451919556,0.4154500365257263,0.8916090726852417,C12D31
2,0.4174116551876068,0.8912026286125183,0.42591896653175354,0.8810957670211792,C12D31
3,0.41144314408302307,0.8975040912628174,0.4163626730442047,0.8923494815826416,C12D31
4,0.4085438847541809,0.9003888368606567,0.4125106930732727,0.8946692943572998,C12D31
5,0.4054192304611206,0.9038165211677551,0.41695910692214966,0.8915103673934937,C12D31
6,0.4037466049194336,0.9053959846496582,0.4123794436454773,0.8957551717758179,C12D31
7,0.40211787819862366,0.9073045253753662,0.400690495967865,0.9075024724006653,C12D31
8,0.400515615940094,0.9089881777763367,0.40061596035957336,0.9092299938201904,C12D31
9,0.3996840715408325,0.9100192785263062,0.4103110134601593,0.8970878720283508,C12D31
10,0.39838656783103943,0.9112257957458496,0.40131646394729614,0.9078480005264282,C12D31
11,0.39695045351982117,0.9130575656890869,0.40118852257728577,0.9076998829841614,C12D31
12,0.39629223942756653,0.9136882424354553,0.40161585807800293,0.9072556495666504,C12D31
13,0.39512553811073303,0.915179967880249,0.39771193265914917,0.9112043380737305,C12D31
14,0.3945280611515045,0.915690004825592,0.41478604078292847,0.8939289450645447,C12D31
15,0.39374038577079773,0.916562020778656,0.4045718312263489,0.9047877788543701,C12D31
16,0.3932081460952759,0.9171104431152344,0.39893868565559387,0.9104146361351013,C12D31
17,0.39218777418136597,0.9182292222976685,0.40404951572418213,0.9053800702095032,C12D31
18,0.39160463213920593,0.9187282919883728,0.40009555220603943,0.9091312885284424,C12D31
19,0.3907121419906616,0.9198361039161682,0.40062010288238525,0.9078480005264282,C12D31
