index,loss,categorical_accuracy,val_loss,val_categorical_accuracy,model
0,0.37331539392471313,0.9405555725097656,0.3882810175418854,0.925000011920929,C22D32
1,0.37343788146972656,0.9405555725097656,0.3882807791233063,0.925000011920929,C22D32
2,0.3733304440975189,0.9405555725097656,0.38828063011169434,0.925000011920929,C22D32
3,0.3731898367404938,0.9405555725097656,0.3882804811000824,0.925000011920929,C22D32
4,0.3733687400817871,0.9405555725097656,0.38828036189079285,0.925000011920929,C22D32
5,0.37345385551452637,0.9405555725097656,0.3882802724838257,0.925000011920929,C22D32
6,0.3734278380870819,0.9405555725097656,0.3882800340652466,0.925000011920929,C22D32
7,0.3732491731643677,0.9405555725097656,0.38827991485595703,0.925000011920929,C22D32
8,0.3734111785888672,0.9405555725097656,0.3882797658443451,0.925000011920929,C22D32
9,0.373354971408844,0.9405555725097656,0.3882795572280884,0.925000011920929,C22D32
10,0.373376727104187,0.9405555725097656,0.3882794678211212,0.925000011920929,C22D32
11,0.3731800615787506,0.9405555725097656,0.38827934861183167,0.925000011920929,C22D32
12,0.3733409345149994,0.9405555725097656,0.3882792592048645,0.925000011920929,C22D32
13,0.3734414279460907,0.9405555725097656,0.38827911019325256,0.925000011920929,C22D32
14,0.37324562668800354,0.9405555725097656,0.388278990983963,0.925000011920929,C22D32
15,0.37324845790863037,0.9405555725097656,0.38827887177467346,0.925000011920929,C22D32
16,0.37357398867607117,0.9405555725097656,0.3882787227630615,0.925000011920929,C22D32
17,0.37333276867866516,0.9405555725097656,0.3882785737514496,0.925000011920929,C22D32
18,0.3733862042427063,0.9405555725097656,0.38827845454216003,0.925000011920929,C22D32
19,0.3733971118927002,0.9405555725097656,0.38827839493751526,0.925000011920929,C22D32
