index,loss,categorical_accuracy,val_loss,val_categorical_accuracy,model
0,0.48711851239204407,0.8320490717887878,0.46020078659057617,0.853060245513916,C22D21
1,0.48066097497940063,0.8328991532325745,0.46020084619522095,0.853060245513916,C22D21
2,0.4805697500705719,0.8328881859779358,0.46020078659057617,0.853060245513916,C22D21
3,0.48051154613494873,0.8328936696052551,0.46020078659057617,0.853060245513916,C22D21
4,0.4804290235042572,0.8329265713691711,0.46020078659057617,0.853060245513916,C22D21
5,0.48043906688690186,0.8329101204872131,0.46020078659057617,0.853060245513916,C22D21
6,0.480438232421875,0.8329210877418518,0.46020078659057617,0.853060245513916,C22D21
7,0.4804198443889618,0.8329265713691711,0.46020078659057617,0.853060245513916,C22D21
8,0.4804166853427887,0.8329210877418518,0.46020078659057617,0.853060245513916,C22D21
9,0.4804195761680603,0.8329046368598938,0.46020078659057617,0.853060245513916,C22D21
10,0.4804094731807709,0.8329265713691711,0.46020078659057617,0.853060245513916,C22D21
11,0.4804043769836426,0.8329265713691711,0.46020078659057617,0.853060245513916,C22D21
12,0.48041072487831116,0.8329265713691711,0.46020078659057617,0.853060245513916,C22D21
13,0.4803968369960785,0.8329265713691711,0.46020078659057617,0.853060245513916,C22D21
14,0.48041248321533203,0.8329210877418518,0.46020078659057617,0.853060245513916,C22D21
15,0.4803853929042816,0.8329210877418518,0.46020078659057617,0.853060245513916,C22D21
16,0.4803968667984009,0.8329156041145325,0.46020078659057617,0.853060245513916,C22D21
17,0.4804033041000366,0.8329265713691711,0.46020078659057617,0.853060245513916,C22D21
18,0.4804004430770874,0.8329210877418518,0.46020078659057617,0.853060245513916,C22D21
19,0.4804030954837799,0.8329156041145325,0.46020078659057617,0.853060245513916,C22D21
