index,loss,categorical_accuracy,val_loss,val_categorical_accuracy,model
0,0.6709983944892883,0.7683333158493042,0.647169291973114,0.8199999928474426,C32D11
1,0.625455379486084,0.8322222232818604,0.6096050143241882,0.8199999928474426,C32D11
2,0.5916385054588318,0.8322222232818604,0.582044780254364,0.8199999928474426,C32D11
3,0.5661630034446716,0.8322222232818604,0.5614346861839294,0.8199999928474426,C32D11
4,0.546152651309967,0.8322222232818604,0.545369565486908,0.8199999928474426,C32D11
5,0.5307518243789673,0.8322222232818604,0.5323782563209534,0.8199999928474426,C32D11
6,0.5173710584640503,0.8322222232818604,0.5214236974716187,0.8199999928474426,C32D11
7,0.5063866376876831,0.8322222232818604,0.5122608542442322,0.8199999928474426,C32D11
8,0.4973694980144501,0.8322222232818604,0.505267858505249,0.8199999928474426,C32D11
9,0.4918419420719147,0.8322222232818604,0.5006884932518005,0.8199999928474426,C32D11
10,0.48767900466918945,0.8322222232818604,0.4979257881641388,0.8199999928474426,C32D11
11,0.4858105480670929,0.8322222232818604,0.49629446864128113,0.8199999928474426,C32D11
12,0.48454147577285767,0.8322222232818604,0.4952952563762665,0.8199999928474426,C32D11
13,0.4838234484195709,0.8322222232818604,0.49466732144355774,0.8199999928474426,C32D11
14,0.48296287655830383,0.8322222232818604,0.4942701756954193,0.8199999928474426,C32D11
15,0.4824690520763397,0.8322222232818604,0.4940204322338104,0.8199999928474426,C32D11
16,0.4821317195892334,0.8322222232818604,0.4938538074493408,0.8199999928474426,C32D11
17,0.48213836550712585,0.8322222232818604,0.49371886253356934,0.8199999928474426,C32D11
18,0.48181578516960144,0.8322222232818604,0.49363431334495544,0.8199999928474426,C32D11
19,0.4817940592765808,0.8322222232818604,0.49356594681739807,0.8199999928474426,C32D11
