index,loss,categorical_accuracy,val_loss,val_categorical_accuracy,model
0,0.4819027781486511,0.8316666483879089,0.5082616209983826,0.8050000071525574,C11D32
1,0.4817660450935364,0.8316666483879089,0.5082616209983826,0.8050000071525574,C11D32
2,0.4813401699066162,0.8316666483879089,0.5082616209983826,0.8050000071525574,C11D32
3,0.4821593165397644,0.8316666483879089,0.5082616209983826,0.8050000071525574,C11D32
4,0.48194456100463867,0.8316666483879089,0.5082616209983826,0.8050000071525574,C11D32
5,0.48151013255119324,0.8316666483879089,0.5082616209983826,0.8050000071525574,C11D32
6,0.48196613788604736,0.8316666483879089,0.5082616209983826,0.8050000071525574,C11D32
7,0.48194119334220886,0.8316666483879089,0.5082616209983826,0.8050000071525574,C11D32
8,0.48207804560661316,0.8316666483879089,0.5082616209983826,0.8050000071525574,C11D32
9,0.48194119334220886,0.8316666483879089,0.5082616209983826,0.8050000071525574,C11D32
10,0.4828282296657562,0.8311111330986023,0.5082616209983826,0.8050000071525574,C11D32
11,0.4821929931640625,0.8316666483879089,0.5082616209983826,0.8050000071525574,C11D32
12,0.4821631610393524,0.8316666483879089,0.5082616209983826,0.8050000071525574,C11D32
13,0.4815443158149719,0.8316666483879089,0.5082616209983826,0.8050000071525574,C11D32
14,0.48160892724990845,0.8316666483879089,0.5082616209983826,0.8050000071525574,C11D32
15,0.48159366846084595,0.8316666483879089,0.5082616209983826,0.8050000071525574,C11D32
16,0.48228731751441956,0.8316666483879089,0.5082616209983826,0.8050000071525574,C11D32
17,0.48238006234169006,0.8311111330986023,0.5082616209983826,0.8050000071525574,C11D32
18,0.4820166826248169,0.8316666483879089,0.5082616209983826,0.8050000071525574,C11D32
19,0.4822300970554352,0.8311111330986023,0.5082616209983826,0.8050000071525574,C11D32
