index,loss,categorical_accuracy,val_loss,val_categorical_accuracy,model
0,0.4440501928329468,0.8644444346427917,0.42911314964294434,0.8849999904632568,C31D21
1,0.43304723501205444,0.8822222352027893,0.41876673698425293,0.8949999809265137,C31D21
2,0.4414006769657135,0.870555579662323,0.44297805428504944,0.8650000095367432,C31D21
3,0.4260815382003784,0.8849999904632568,0.44062328338623047,0.8650000095367432,C31D21
4,0.42570358514785767,0.8866666555404663,0.45595574378967285,0.8550000190734863,C31D21
5,0.417477011680603,0.8949999809265137,0.44722622632980347,0.8650000095367432,C31D21
6,0.41431868076324463,0.898888885974884,0.4311649799346924,0.8799999952316284,C31D21
7,0.4175938367843628,0.8927778005599976,0.4266439378261566,0.8849999904632568,C31D21
8,0.4088570475578308,0.9061111211776733,0.4586939215660095,0.8550000190734863,C31D21
9,0.4068237543106079,0.9072222113609314,0.44799667596817017,0.8600000143051147,C31D21
10,0.4002617597579956,0.9111111164093018,0.43580734729766846,0.875,C31D21
11,0.4022393524646759,0.9111111164093018,0.4616871774196625,0.8550000190734863,C31D21
12,0.40629521012306213,0.9055555462837219,0.45804545283317566,0.8500000238418579,C31D21
13,0.3968448340892792,0.9166666865348816,0.44618451595306396,0.8650000095367432,C31D21
14,0.3966606557369232,0.9172222018241882,0.43408069014549255,0.875,C31D21
15,0.39088141918182373,0.9238888621330261,0.4338839650154114,0.875,C31D21
16,0.3873024582862854,0.926111102104187,0.436830073595047,0.8700000047683716,C31D21
17,0.3929828107357025,0.9188888669013977,0.43724524974823,0.875,C31D21
18,0.3898186981678009,0.9227777719497681,0.44436368346214294,0.8650000095367432,C31D21
19,0.3879091441631317,0.925000011920929,0.4424629509449005,0.875,C31D21
