index,loss,categorical_accuracy,val_loss,val_categorical_accuracy,model
0,0.6875279545783997,0.5444529056549072,0.6690664291381836,0.5775913000106812,C32D12
1,0.5371617078781128,0.7635064125061035,0.43757641315460205,0.8697926998138428,C32D12
2,0.4519730508327484,0.8557960987091064,0.4211747348308563,0.8876604437828064,C32D12
3,0.4367949664592743,0.8717772960662842,0.4213254153728485,0.8870187401771545,C32D12
4,0.430573433637619,0.8784681558609009,0.41079410910606384,0.898420512676239,C32D12
5,0.4248436689376831,0.8841498494148254,0.41344478726387024,0.8947186470031738,C32D12
6,0.4227944016456604,0.8861296772956848,0.4167386591434479,0.8912141919136047,C32D12
7,0.41916292905807495,0.890209972858429,0.4063860774040222,0.9038006067276001,C32D12
8,0.4171443283557892,0.8917510509490967,0.40600475668907166,0.9032576680183411,C32D12
9,0.41469937562942505,0.8942738771438599,0.40191271901130676,0.9069595336914062,C32D12
10,0.4128500819206238,0.8966923952102661,0.39842090010643005,0.9110562801361084,C32D12
11,0.4116937518119812,0.8972079753875732,0.3975622057914734,0.9120928049087524,C32D12
12,0.4100782573223114,0.8991823196411133,0.39883366227149963,0.9109082221984863,C32D12
13,0.40894815325737,0.9003175497055054,0.39749154448509216,0.9111549854278564,C32D12
14,0.40739086270332336,0.9021493196487427,0.4029667377471924,0.9054294228553772,C32D12
15,0.4067017138004303,0.9027416110038757,0.3955134451389313,0.9146594405174255,C32D12
16,0.4058016240596771,0.9035642147064209,0.3973902761936188,0.9120434522628784,C32D12
17,0.40482595562934875,0.9046720862388611,0.395657479763031,0.9149555563926697,C32D12
18,0.4042069613933563,0.9051930904388428,0.3986859917640686,0.9096742272377014,C32D12
19,0.40330109000205994,0.9062625169754028,0.3924383223056793,0.9171767234802246,C32D12
