index,loss,categorical_accuracy,val_loss,val_categorical_accuracy,model
0,0.6910249590873718,0.5323765277862549,0.6994499564170837,0.4792201519012451,C32D22
1,0.6882534623146057,0.5394841432571411,0.6844324469566345,0.5202369093894958,C32D22
2,0.6201372146606445,0.6663851141929626,0.5798845291137695,0.726653516292572,C32D22
3,0.49510788917541504,0.8168631196022034,0.44548505544662476,0.8658933639526367,C32D22
4,0.4775317311286926,0.8344402313232422,0.4420531094074249,0.8701875805854797,C32D22
5,0.4634387791156769,0.8483209609985352,0.430194228887558,0.8818361163139343,C32D22
6,0.45445823669433594,0.857200026512146,0.4577980041503906,0.8550838828086853,C32D22
7,0.4491395056247711,0.8627885580062866,0.4342694878578186,0.8777393698692322,C32D22
8,0.44405367970466614,0.8677463531494141,0.43187400698661804,0.8793188333511353,C32D22
9,0.43907031416893005,0.8724902272224426,0.4232935309410095,0.8885982036590576,C32D22
10,0.4346916675567627,0.8767186403274536,0.41715389490127563,0.8945705890655518,C32D22
11,0.4329428970813751,0.8786381483078003,0.4132559895515442,0.8986673355102539,C32D22
12,0.42868155241012573,0.8826087713241577,0.4098491668701172,0.9020730257034302,C32D22
13,0.42770832777023315,0.8837220668792725,0.418770432472229,0.8922507166862488,C32D22
14,0.4257863163948059,0.8857238292694092,0.41138654947280884,0.900246798992157,C32D22
15,0.4232073724269867,0.8878737092018127,0.40840330719947815,0.9033070206642151,C32D22
16,0.4239698648452759,0.8872210383415222,0.4115602970123291,0.89985191822052,C32D22
17,0.42136821150779724,0.8896889686584473,0.4060482680797577,0.9052813649177551,C32D22
18,0.41956064105033875,0.8915262222290039,0.41062405705451965,0.899407684803009,C32D22
19,0.4178306460380554,0.8932427763938904,0.40795913338661194,0.902122437953949,C32D22
