index,loss,categorical_accuracy,val_loss,val_categorical_accuracy,model
0,0.4712441563606262,0.8311111330986023,0.4254394471645355,0.8799999952316284,C21D11
1,0.46873989701271057,0.8399999737739563,0.4232691526412964,0.8849999904632568,C21D11
2,0.47367197275161743,0.8322222232818604,0.4189119040966034,0.8899999856948853,C21D11
3,0.4637312889099121,0.8377777934074402,0.4351452887058258,0.8700000047683716,C21D11
4,0.4690967798233032,0.8377777934074402,0.43020957708358765,0.875,C21D11
5,0.4647100865840912,0.8433333039283752,0.4300662875175476,0.8799999952316284,C21D11
6,0.4662814438343048,0.8399999737739563,0.42667561769485474,0.875,C21D11
7,0.46476873755455017,0.8361111283302307,0.41768142580986023,0.8849999904632568,C21D11
8,0.46571168303489685,0.8405555486679077,0.4182109832763672,0.8849999904632568,C21D11
9,0.46533775329589844,0.8394444584846497,0.4224674105644226,0.8799999952316284,C21D11
10,0.46142175793647766,0.8494444489479065,0.42868709564208984,0.8799999952316284,C21D11
11,0.46405228972435,0.8450000286102295,0.4340592920780182,0.8700000047683716,C21D11
12,0.4668692946434021,0.8388888835906982,0.43347370624542236,0.8600000143051147,C21D11
13,0.45373713970184326,0.851111114025116,0.42376378178596497,0.8899999856948853,C21D11
14,0.4589759409427643,0.846666693687439,0.4183673560619354,0.8949999809265137,C21D11
15,0.45387473702430725,0.8561111092567444,0.4186078906059265,0.8949999809265137,C21D11
16,0.4555083215236664,0.8550000190734863,0.42133888602256775,0.8949999809265137,C21D11
17,0.45212841033935547,0.8577777743339539,0.4185228645801544,0.8899999856948853,C21D11
18,0.4602286219596863,0.8494444489479065,0.4105442762374878,0.8999999761581421,C21D11
19,0.45747822523117065,0.8527777791023254,0.4103550612926483,0.8949999809265137,C21D11
