index,loss,categorical_accuracy,val_loss,val_categorical_accuracy,model
0,0.3642706573009491,0.949999988079071,0.3632616400718689,0.949999988079071,C11D32
1,0.3644275665283203,0.949999988079071,0.3632616400718689,0.949999988079071,C11D32
2,0.3642715811729431,0.949999988079071,0.3632616400718689,0.949999988079071,C11D32
3,0.36421775817871094,0.949999988079071,0.3632616400718689,0.949999988079071,C11D32
4,0.3646085560321808,0.949999988079071,0.3632616400718689,0.949999988079071,C11D32
5,0.36419549584388733,0.949999988079071,0.3632616400718689,0.949999988079071,C11D32
6,0.3643260896205902,0.949999988079071,0.3632616400718689,0.949999988079071,C11D32
7,0.36413171887397766,0.949999988079071,0.3632616400718689,0.949999988079071,C11D32
8,0.36409109830856323,0.949999988079071,0.3632616400718689,0.949999988079071,C11D32
9,0.36398985981941223,0.949999988079071,0.3632616400718689,0.949999988079071,C11D32
10,0.364375501871109,0.949999988079071,0.3632616400718689,0.949999988079071,C11D32
11,0.3639358580112457,0.949999988079071,0.3632616400718689,0.949999988079071,C11D32
12,0.36443251371383667,0.949999988079071,0.3632616400718689,0.949999988079071,C11D32
13,0.36414647102355957,0.949999988079071,0.3632616400718689,0.949999988079071,C11D32
14,0.3643217384815216,0.949999988079071,0.3632616400718689,0.949999988079071,C11D32
15,0.36428144574165344,0.9494444727897644,0.3632616400718689,0.949999988079071,C11D32
16,0.36403459310531616,0.949999988079071,0.3632616400718689,0.949999988079071,C11D32
17,0.36476370692253113,0.9494444727897644,0.3632616400718689,0.949999988079071,C11D32
18,0.36412161588668823,0.949999988079071,0.3632616400718689,0.949999988079071,C11D32
19,0.3640948534011841,0.949999988079071,0.3632616400718689,0.949999988079071,C11D32
