index,loss,categorical_accuracy,val_loss,val_categorical_accuracy,model
0,0.6909449696540833,0.533100426197052,0.6987038850784302,0.4792201519012451,C21D22
1,0.6861225366592407,0.5525038242340088,0.6874217391014099,0.5031589269638062,C21D22
2,0.6118448376655579,0.685042679309845,0.5187473297119141,0.7937808632850647,C21D22
3,0.5369238257408142,0.7725281119346619,0.4766256809234619,0.8337117433547974,C21D22
4,0.514785885810852,0.795326292514801,0.47424593567848206,0.8370681405067444,C21D22
5,0.5022361874580383,0.8084172606468201,0.450403094291687,0.8614511489868164,C21D22
6,0.49742868542671204,0.8127827644348145,0.4524286687374115,0.8597729802131653,C21D22
7,0.49018698930740356,0.8202633261680603,0.45421579480171204,0.8568608164787292,C21D22
8,0.4877603054046631,0.8226544857025146,0.4459834694862366,0.8653997778892517,C21D22
9,0.48353955149650574,0.8268061280250549,0.4526188373565674,0.8582922220230103,C21D22
10,0.48070669174194336,0.8294824361801147,0.4560495913028717,0.8534550666809082,C21D22
11,0.4783565104007721,0.8319558501243591,0.44493383169174194,0.8651530146598816,C21D22
12,0.4750029146671295,0.8349996209144592,0.4661067724227905,0.8430404663085938,C21D22
13,0.47153380513191223,0.8383011817932129,0.43104732036590576,0.8795656561851501,C21D22
14,0.4712946116924286,0.8385809063911438,0.43254512548446655,0.8776406645774841,C21D22
15,0.4682351052761078,0.8415862917900085,0.4452342092990875,0.8634748458862305,C21D22
16,0.46587249636650085,0.8440597057342529,0.4296460449695587,0.8809970617294312,C21D22
17,0.46569153666496277,0.8444929718971252,0.4407513439655304,0.8692991137504578,C21D22
18,0.46314480900764465,0.8465221524238586,0.4327237606048584,0.877393901348114,C21D22
19,0.4615018367767334,0.8483813405036926,0.42628756165504456,0.8838104605674744,C21D22
